YMD_ID,HH_ID,TEMP,RAIN,WIND,SNOW
20220308,6,-1.7,0,1,0
20220308,7,-2,0,1.4,0
20220308,8,-1.1,0,0.2,0
20220308,9,2.2,0,0.5,0
20220308,10,5.9,0,1.8,0
20220308,11,8.3,0,2.1,0
20220308,12,10.1,0,2.2,0
20220308,13,11.6,0,2,0
20220308,14,12.9,0,2.8,0
20220308,15,14.2,0,1.2,0
20220308,16,14.7,0,2.2,0
20220308,17,13.9,0,2.5,0
20220308,18,12,0,1.7,0
20220308,19,10.6,0,1.3,0
20220308,20,9.1,0,0.8,0
20220308,21,7.9,0,1.5,0
20220308,22,6.7,0,1.6,0
20220308,23,5.6,0,0.6,0
20220309,0,4.2,0,2.1,0
20220309,1,3.6,0,1.1,0
20220309,2,2.7,0,0.3,0
20220309,3,2.1,0,1.7,0
20220309,4,1.3,0,1.3,0
20220309,5,0.8,0,0.8,0
20220309,6,0.2,0,0.8,0
20220309,7,-0.3,0,1.4,0
20220309,8,0.5,0,0.9,0
20220309,9,2.5,0,0.4,0
20220309,10,5.4,0,2.1,0
20220309,11,8.7,0,0.9,0
20220309,12,11.5,0,1.9,0
20220309,13,13.8,0,2,0
20220309,14,15.6,0,1.1,0
20220309,15,16.4,0,1.9,0
20220309,16,16.1,0,1.3,0
20220309,17,16.3,0,1.3,0
20220309,18,14.4,0,2,0
20220309,19,12.7,0,0.7,0
20220309,20,11,0,1.5,0
20220309,21,9.7,0,0.6,0
20220309,22,8.5,0,1.3,0
20220309,23,7,0,0.9,0
20220310,0,5.5,0,2,0
20220310,1,4.8,0,0.9,0
20220310,2,3.7,0,0.7,0
20220310,3,2.7,0,1.4,0
20220310,4,1.9,0,0.1,0
20220310,5,1.5,0,1.1,0
20220310,6,1.5,0,1.2,0
20220310,7,1,0,0.4,0
20220310,8,2.1,0,1.2,0
20220310,9,6,0,1.2,0
20220310,10,8.4,0,1.1,0
20220310,11,12.1,0,2.3,0
20220310,12,15.2,0,2.3,0
20220310,13,16.5,0,2.8,0
20220310,14,17.1,0,3.3,0
20220310,15,18.1,0,2,0
20220310,16,17.5,0,2.1,0
20220310,17,16.6,0,2.3,0
20220310,18,15.3,0,1.8,0
20220310,19,13.6,0,1.5,0
20220310,20,12,0,1,0
20220310,21,10.7,0,0.7,0
20220310,22,9.7,0,0.7,0
20220310,23,8.3,0,1.4,0
20220311,0,7.5,0,0.8,0
20220311,1,6.6,0,0.1,0
20220311,2,5.6,0,2.3,0
20220311,3,5.2,0,0.4,0
20220311,4,4.7,0,0.1,0
20220311,5,4.3,0,0.1,0
20220311,6,4,0,0.8,0
20220311,7,3.8,0,0.7,0
20220311,8,4.7,0,1.2,0
20220311,9,6.3,0,0.4,0
20220311,10,8.1,0,0.4,0
20220311,11,10.5,0,0.3,0
20220311,12,12.2,0,1.1,0
20220311,13,14.2,0,1.1,0
20220311,14,17.4,0,2.5,0
20220311,15,16.6,0,2.2,0
20220311,16,17,0,1.4,0
20220311,17,17.3,0,2.3,0
20220311,18,16.6,0,1.7,0
20220311,19,15.2,0,1.1,0
20220311,20,15.1,0,1,0
20220311,21,14.8,0,0.3,0
20220311,22,14.3,0,0.8,0
20220311,23,13.4,0,0.9,0
20220312,0,12.4,0,1.2,0
20220312,1,11.8,0,0.6,0
20220312,2,11.3,0,1.4,0
20220312,3,10.8,0,0,0
20220312,4,10.3,0,1,0
20220312,5,10.3,0,0.5,0
20220312,6,9.2,0,2.6,0
20220312,7,9.4,0,0.7,0
20220312,8,10,0,1.8,0
20220312,9,12,0,1.1,0
20220312,10,14.2,0,1.1,0
20220312,11,16,0,0.5,0
20220312,12,18,0,1.7,0
20220312,13,20.6,0,2.7,0
20220312,14,20.3,0,3,0
20220312,15,20.5,0,2.6,0
20220312,16,20.4,0,2.1,0
20220312,17,20.4,0,2.5,0
20220312,18,19.2,0,2.5,0
20220312,19,17.8,0,2.7,0
20220312,20,16.5,0,1,0
20220312,21,16.4,0,2,0
20220312,22,15.9,0,1.6,0
20220312,23,15.4,0,1.4,0
20220313,0,16,0,1.4,0
20220313,1,16,0,4.2,0
20220313,2,15.5,0,1.5,0
20220313,3,15.3,0,1,0
20220313,4,15.8,0,1.4,0
20220313,5,16.7,0,3.1,0
20220313,6,15.3,6.2,2.3,0
20220313,7,15.3,0,1.5,0
20220313,8,15.1,0,1.1,0
20220313,9,14.7,10.5,0.9,0
20220313,10,14.5,0,1,0
20220313,11,14,0,1.9,0
20220313,12,14.1,3.4,0.6,0
20220313,13,14.2,0,1.7,0
20220313,14,14.1,0,2,0
20220313,15,14.5,4.5,2.4,0
20220313,16,14.5,0,2.3,0
20220313,17,14.5,0,1,0
20220313,18,14.2,0,0.3,0
20220313,19,14.1,0,0.2,0
20220313,20,13.9,0,1.5,0
20220313,21,13.7,0,1.7,0
20220313,22,13.5,0,1.3,0
20220313,23,13.3,0,0.8,0
20220314,0,13,0,1.3,0
20220314,1,12.8,0,1,0
20220314,2,12.6,0,0.6,0
20220314,3,12.5,0,0.8,0
20220314,4,12.4,0,0.2,0
20220314,5,12.4,0,0.4,0
20220314,6,12.3,0,0.4,0
20220314,7,12.4,0,1.6,0
20220314,8,12.9,0,1.9,0
20220314,9,14,0,2.4,0
20220314,10,13.9,0,1.9,0
20220314,11,13.7,0,2.8,0
20220314,12,14.9,0,1.7,0
20220314,13,15.3,0,1.6,0
20220314,14,14,0,2.6,0
20220314,15,12.6,1.4,3.6,0
20220314,16,11.6,0,1.2,0
20220314,17,10.4,0,2.9,0
20220314,18,10,1.8,2.1,0
20220314,19,9.4,0,2.9,0
20220314,20,8.6,0,2.1,0
20220314,21,7.7,0,2.3,0
20220314,22,7.1,0,2,0
20220314,23,6.7,0,2.6,0
20220315,0,6,0,1.6,0
20220315,1,5.3,0,1.7,0
20220315,2,4.5,0,1.7,0
20220315,3,4.4,0,1.9,0
20220315,4,4.4,0,1,0
20220315,5,4.3,0,0.4,0
20220315,6,4,0,1.4,0
20220315,7,3.5,0,0.6,0
20220315,8,3.8,0,0.8,0
20220315,9,5,0,1.5,0
20220315,10,6.9,0,1,0
20220315,11,8.9,0,1.8,0
20220315,12,10.5,0,1.2,0
20220315,13,12.9,0,1.6,0
20220315,14,14.3,0,1.9,0
20220315,15,15.9,0,3.3,0
20220315,16,16,0,3,0
20220315,17,16,0,2.6,0
20220315,18,14.9,0,0.5,0
20220315,19,13.7,0,2.7,0
20220315,20,12.8,0,2.1,0
20220315,21,12,0,2.6,0
20220315,22,10.5,0,2.1,0
20220315,23,9.7,0,2.4,0
20220316,0,8.5,0,1.2,0
20220316,1,7.5,0,1.4,0
20220316,2,6.7,0,1.4,0
20220316,3,5.6,0,2,0
20220316,4,4.8,0,1.6,0
20220316,5,4.1,0,1.1,0
20220316,6,3.5,0,1,0
20220316,7,3.1,0,1.6,0
20220316,8,4.1,0,0.8,0
20220316,9,6.5,0,0.9,0
20220316,10,10.5,0,2,0
20220316,11,12.9,0,2.4,0
20220316,12,14.4,0,1.8,0
20220316,13,16.9,0,1.2,0
20220316,14,18.2,0,1.9,0
20220316,15,19.3,0,1.6,0
20220316,16,18.8,0,2.3,0
20220316,17,17.7,0,2.8,0
20220316,18,16.8,0,3.2,0
20220316,19,15.4,0,3.3,0
20220316,20,14.2,0,2.1,0
20220316,21,13.1,0,0.5,0
20220316,22,12.4,0,1.7,0
20220316,23,12,0,2.1,0
20220317,0,11,0,2.1,0
20220317,1,10.7,0,2.2,0
20220317,2,10.4,0,1.2,0
20220317,3,10.2,0,1.2,0
20220317,4,10.2,0,2.1,0
20220317,5,10,0,2.8,0
20220317,6,9.7,0,0.7,0
20220317,7,9.6,0,1.1,0
20220317,8,9.1,0,1.1,0
20220317,9,9.4,0.7,1.2,0
20220317,10,9.6,0,0.7,0
20220317,11,10.2,0,0.4,0
20220317,12,10.7,0.2,2.5,0
20220317,13,10.7,0,3,0
20220317,14,10.2,0,3.1,0
20220317,15,10.1,1.9,3.1,0
20220317,16,9.9,0,2.6,0
20220317,17,9.1,0,4.1,0
20220317,18,8.8,1.8,3.1,0
20220317,19,8.2,0,3.1,0
20220317,20,7.7,0,3.3,0
20220317,21,7.4,0.7,3.6,0
20220317,22,7.1,0,3.3,0
20220317,23,6.7,0,3,0
20220318,0,6.4,0.5,3.1,0
20220318,1,6.1,0,2.5,0
20220318,2,6,0,1.8,0
20220318,3,5.9,1.8,1.1,0
20220318,4,5.9,0,2.3,0
20220318,5,6,0,2.9,0
20220318,6,5.8,1.3,2.2,0
20220318,7,5.9,0,4.7,0
20220318,8,6,0,5.4,0
20220318,9,6.2,0,3.8,0
20220318,10,6.5,0,5.1,0
20220318,11,6.9,0,7.7,0
20220318,12,7.6,0,5.1,0
20220318,13,8.1,0,4.1,0
20220318,14,8.2,0,3.5,0
20220318,15,8.3,0,3,0
20220318,16,8.4,0,3,0
20220318,17,8,0,2.2,0
20220318,18,7,0.5,2.3,0
20220318,19,6.2,0,4.5,0
20220318,20,6,0,4.1,0
20220318,21,5.6,0.3,3.1,0
20220318,22,5.3,0,2.9,0
20220318,23,5.1,0,4.5,0
20220319,0,5.1,0,4.3,0
20220319,1,5,0,5.4,0
20220319,2,4.2,0,3.3,0
20220319,3,3.5,2.6,1.3,0
20220319,4,3.1,0,2,0
20220319,5,3,0,0.7,0
20220319,6,3.1,4.4,1.7,0
20220319,7,3.2,0,3,0
20220319,8,3.5,0,2.9,0
20220319,9,3.9,4.4,2,0
20220319,10,4.2,0,1.8,0
20220319,11,4.4,0,1.3,0
20220319,12,4,1.4,1.4,0
20220319,13,4.8,0,2,0
20220319,14,5.7,0,2.7,0
20220319,15,5.9,0.1,1.5,0
20220319,16,5.5,0,3,0
20220319,17,5.3,0,1.9,0
20220319,18,4.9,0,2.1,0
20220319,19,4.6,0,0.9,0
20220319,20,4.3,0,0.7,0
20220319,21,4.1,0,0.9,0
20220319,22,3.4,0,1.4,0
20220319,23,3.7,0,1.3,0
20220320,0,3.7,0,0.9,0
20220320,1,3.9,0,2.1,0
20220320,2,3.6,0,0.4,0
20220320,3,3.1,0,1.4,0
20220320,4,3.1,0,1.8,0
20220320,5,3.3,0,1.7,0
20220320,6,3.2,0,2,0
20220320,7,3.2,0,2.3,0
20220320,8,3.7,0,2.3,0
20220320,9,4.2,0,1.9,0
20220320,10,5.2,0,2,0
20220320,11,6.2,0,1.2,0
20220320,12,6.9,0,1.6,0
20220320,13,7.7,0,1.7,0
20220320,14,8.1,0,3.3,0
20220320,15,9.7,0,3.4,0
20220320,16,9.7,0,2,0
20220320,17,8.7,0,1.9,0
20220320,18,7.5,0,2.2,0
20220320,19,6.3,0,2.2,0
20220320,20,5.4,0,2.3,0
20220320,21,4.3,0,1.6,0
20220320,22,3.5,0,2,0
20220320,23,2.8,0,0.9,0
20220321,0,2.1,0,1.1,0
20220321,1,1.6,0,0.9,0
20220321,2,1,0,1.1,0
20220321,3,0.7,0,0.9,0
20220321,4,0.2,0,0.4,0
20220321,5,-0.2,0,0.5,0
20220321,6,-0.7,0,1.5,0
20220321,7,-1,0,1.4,0
20220321,8,1,0,0.5,0
20220321,9,3.6,0,1.4,0
20220321,10,5.6,0,1.4,0
20220321,11,7.3,0,1.8,0
20220321,12,8.9,0,1.9,0
20220321,13,10.6,0,1.1,0
20220321,14,11.8,0,2.5,0
20220321,15,12.2,0,1.7,0
20220321,16,11.8,0,2.6,0
20220321,17,11.1,0,1.7,0
20220321,18,10.3,0,2,0
20220321,19,8.4,0,3.4,0
20220321,20,7.3,0,2.3,0
20220321,21,6.6,0,3,0
20220321,22,5.9,0,2.1,0
20220321,23,5.5,0,1.1,0
20220322,0,4.7,0,1.5,0
20220322,1,4.2,0,2.2,0
20220322,2,3.4,0,1.1,0
20220322,3,3,0,0.4,0
20220322,4,2.4,0,0.8,0
20220322,5,2,0,0.3,0
20220322,6,1.3,0,0.9,0
20220322,7,1,0,1.1,0
20220322,8,1.9,0,0.4,0
20220322,9,4.1,0,1.3,0
20220322,10,6.6,0,2.5,0
20220322,11,9,0,2.3,0
20220322,12,10.5,0,2.5,0
20220322,13,11.3,0,2.8,0
20220322,14,12.1,0,2.6,0
20220322,15,12.9,0,1.3,0
20220322,16,13.3,0,1.4,0
20220322,17,12.6,0,2.2,0
20220322,18,11.8,0,1.5,0
20220322,19,9.9,0,2.1,0
20220322,20,8.2,0,1.7,0
20220322,21,7.3,0,1.9,0
20220322,22,6.2,0,2.3,0
20220322,23,5.2,0,1.2,0
20220323,0,4.4,0,0.1,0
20220323,1,3.9,0,0.6,0
20220323,2,3.6,0,1.1,0
20220323,3,3.5,0,1.4,0
20220323,4,3.3,0,0.3,0
20220323,5,3.2,0,0.7,0
20220323,6,3.2,0,2.4,0
20220323,7,3.4,0,1.1,0
20220323,8,3.9,0,0.8,0
20220323,9,4.4,0,0.5,0
20220323,10,5.5,0,0.8,0
20220323,11,7.1,0,1.6,0
20220323,12,8.4,0,1.3,0
20220323,13,9,0,1.3,0
20220323,14,9.2,0,1.5,0
20220323,15,8.7,0,2.5,0
20220323,16,9.4,0,2.3,0
20220323,17,9.5,0,1.8,0
20220323,18,8.8,0,2.6,0
20220323,19,7.1,0,2.3,0
20220323,20,5.7,0,1.2,0
20220323,21,5.2,0,1.2,0
20220323,22,4.6,0,1.4,0
20220323,23,4.7,0,1.9,0
20220324,0,4.5,0,2,0
20220324,1,3.8,0,1.4,0
20220324,2,3.1,0,1.9,0
20220324,3,3.1,0,2,0
20220324,4,2.7,0,1.4,0
20220324,5,1.8,0,0.2,0
20220324,6,1.2,0,0.2,0
20220324,7,1.6,0,1.3,0
20220324,8,3,0,1.8,0
20220324,9,5,0,0.9,0
20220324,10,8.5,0,2.3,0
20220324,11,11.5,0,2.9,0
20220324,12,13.2,0,2.9,0
20220324,13,14.1,0,2.1,0
20220324,14,14,0,2.5,0
20220324,15,14.3,0,4.2,0
20220324,16,15.6,0,2.2,0
20220324,17,15,0,2.1,0
20220324,18,14.4,0,1.6,0
20220324,19,12.6,0,2,0
20220324,20,11,0,1.2,0
20220324,21,10.3,0,0.4,0
20220324,22,9.3,0,1.5,0
20220324,23,8.8,0,1,0
20220325,0,8.3,0,1.2,0
20220325,1,7.7,0,0.9,0
20220325,2,7,0,1.5,0
20220325,3,6.6,0,2.4,0
20220325,4,6.4,0,1.6,0
20220325,5,6,0,0.1,0
20220325,6,5.5,0,1.5,0
20220325,7,5.4,0,0.4,0
20220325,8,6.6,0,0.9,0
20220325,9,8.4,0,0.5,0
20220325,10,10.8,0,1.2,0
20220325,11,13.6,0,1.3,0
20220325,12,16.1,0,3.3,0
20220325,13,17.1,0,1,0
20220325,14,18.3,0,1.3,0
20220325,15,18.9,0,1.8,0
20220325,16,18.9,0,2.9,0
20220325,17,18.3,0,3.8,0
20220325,18,17.6,0,3.3,0
20220325,19,17.1,0,3.4,0
20220325,20,16.3,0,3.4,0
20220325,21,14.3,2.6,2.9,0
20220325,22,13.5,0,3.6,0
20220325,23,13.4,0,3.9,0
20220326,0,13.6,6.5,4.2,0
20220326,1,13.4,0,2.2,0
20220326,2,13.4,0,2.9,0
20220326,3,13.5,5.6,1.3,0
20220326,4,13.8,0,1.3,0
20220326,5,13.7,0,1.7,0
20220326,6,14.3,6.4,2.6,0
20220326,7,14.5,0,4.7,0
20220326,8,11.9,0,4,0
20220326,9,10.1,0.9,4.5,0
20220326,10,10.3,0,4.2,0
20220326,11,9.6,0,4.4,0
20220326,12,9.4,0.8,2.7,0
20220326,13,10.2,0,2.8,0
20220326,14,10.5,0,1.8,0
20220326,15,10.4,0,2.3,0
20220326,16,10.4,0,1.5,0
20220326,17,11.1,0,1.1,0
20220326,18,11.8,0,1.2,0
20220326,19,11.4,0,2.6,0
20220326,20,10.5,0,2.4,0
20220326,21,10.4,0,1.5,0
20220326,22,9.2,0,1.7,0
20220326,23,8.4,0,2.2,0
20220327,0,7.9,0,2.7,0
20220327,1,7.1,0,2.4,0
20220327,2,6.5,0,2.7,0
20220327,3,5.8,0,2.2,0
20220327,4,5,0,1,0
20220327,5,4.4,0,0.1,0
20220327,6,3.6,0,0.8,0
20220327,7,3.2,0,0.9,0
20220327,8,5.5,0,2.3,0
20220327,9,7.8,0,3.5,0
20220327,10,10,0,3.9,0
20220327,11,12.2,0,4.2,0
20220327,12,14.2,0,4.1,0
20220327,13,15.5,0,3.2,0
20220327,14,15.7,0,2.6,0
20220327,15,15.3,0,5.9,0
20220327,16,14.2,0,5.3,0
20220327,17,13.3,0,4.9,0
20220327,18,11.1,0,4.6,0
20220327,19,9.2,0,4.2,0
20220327,20,7.3,0,3.9,0
20220327,21,6.1,0,2.7,0
20220327,22,5.1,0,3.3,0
20220327,23,3.9,0,1.9,0
20220328,0,2.9,0,1.4,0
20220328,1,2.8,0,0.9,0
20220328,2,2,0,1.3,0
20220328,3,1.4,0,1.9,0
20220328,4,0.8,0,1.3,0
20220328,5,0.2,0,0.7,0
20220328,6,-0.2,0,1.3,0
20220328,7,-0.4,0,1.1,0
20220328,8,1.2,0,0.9,0
20220328,9,4.4,0,0.5,0
20220328,10,8.5,0,2.5,0
20220328,11,10.3,0,2.2,0
20220328,12,11.5,0,2.7,0
20220328,13,13,0,1.4,0
20220328,14,14,0,1.7,0
20220328,15,15.2,0,2.1,0
20220328,16,15,0,1.4,0
20220328,17,15.6,0,2.2,0
20220328,18,13.6,0,2.2,0
20220328,19,12.1,0,1.7,0
20220328,20,10.8,0,1.4,0
20220328,21,9.2,0,0.6,0
20220328,22,8.4,0,1.2,0
20220328,23,7.3,0,0.6,0
20220329,0,6.3,0,0.9,0
20220329,1,5.3,0,0.5,0
20220329,2,4.3,0,1.3,0
20220329,3,3.6,0,0.4,0
20220329,4,3,0,1.6,0
20220329,5,2.4,0,1.2,0
20220329,6,2.1,0,1.1,0
20220329,7,1.9,0,1.4,0
20220329,8,4,0,1.1,0
20220329,9,8.2,0,1.9,0
20220329,10,10.6,0,1.8,0
20220329,11,12.8,0,1.8,0
20220329,12,14.7,0,2,0
20220329,13,16,0,3.4,0
20220329,14,17.3,0,2.7,0
20220329,15,18,0,1.6,0
20220329,16,18.6,0,2.2,0
20220329,17,18.4,0,1.5,0
20220329,18,17.1,0,0.7,0
20220329,19,15.8,0,1.6,0
20220329,20,13.6,0,1.1,0
20220329,21,12.7,0,1.2,0
20220329,22,11,0,2,0
20220329,23,9.9,0,1,0
20220330,0,9.1,0,0.5,0
20220330,1,8.1,0,0.7,0
20220330,2,7.3,0,1,0
20220330,3,6.7,0,0.7,0
20220330,4,6,0,0.3,0
20220330,5,5.3,0,1.1,0
20220330,6,5,0,1.7,0
20220330,7,5.1,0,1,0
20220330,8,6.9,0,0.6,0
20220330,9,9.6,0,0.6,0
20220330,10,11.3,0,1.1,0
20220330,11,12.5,0,1.9,0
20220330,12,13.5,0,0.9,0
20220330,13,15.1,0,0.9,0
20220330,14,17,0,2.1,0
20220330,15,18.1,0,1.1,0
20220330,16,18.2,0,1.5,0
20220330,17,17.8,0,0.3,0
20220330,18,17.4,0,1.6,0
20220330,19,16.6,0,1.1,0
20220330,20,15.9,0,1.5,0
20220330,21,15.7,0,1.3,0
20220330,22,14.2,0,3.9,0
20220330,23,13.5,0,3.2,0
20220331,0,13,0.2,3,0
20220331,1,12.3,0,2.5,0
20220331,2,11.6,0,1.6,0
20220331,3,11.3,0,0.8,0
20220331,4,10.4,0,3.1,0
20220331,5,10.2,0,2.9,0
20220331,6,10,0,0.8,0
20220331,7,9.9,0,1.2,0
20220331,8,10.1,0,1.7,0
20220331,9,10.6,0,0.6,0
20220331,10,11.3,0,0.3,0
20220331,11,11.7,0,1.6,0
20220331,12,13,0,1.3,0
20220331,13,13.9,0,1.7,0
20220331,14,14.4,0,1,0
20220331,15,14.5,0,3.3,0
20220331,16,14.9,0,2.6,0
20220331,17,14.5,0,3.1,0
20220331,18,13.4,0,3.8,0
20220331,19,12,0,3.4,0
20220331,20,11,0,1.3,0
20220331,21,10.6,0,3.3,0
20220331,22,10.2,0,1.7,0
20220331,23,9.5,0,4.6,0
20220401,0,8,0,2.5,0
20220401,1,7.3,0,2.5,0
20220401,2,6.7,0,3,0
20220401,3,6.2,0,1.9,0
20220401,4,5.5,0,1,0
20220401,5,4.9,0,0.9,0
20220401,6,4.5,0,2,0
20220401,7,4.5,0,1.6,0
20220401,8,6.7,0,1.1,0
20220401,9,9.2,0,2.6,0
20220401,10,10.6,0,3.5,0
20220401,11,12,0,3,0
20220401,12,13.2,0,2.4,0
20220401,13,14.5,0,2,0
20220401,14,14.2,0,2.8,0
20220401,15,15.2,0,2.6,0
20220401,16,15.6,0,2.8,0
20220401,17,14.6,0,2.2,0
20220401,18,14.1,0,2.3,0
20220401,19,12.5,0,1.8,0
20220401,20,10.5,0,2.1,0
20220401,21,9.1,0,2.3,0
20220401,22,8,0,2.6,0
20220401,23,7,0,1.2,0
20220402,0,5.9,0,1.8,0
20220402,1,5.1,0,1.8,0
20220402,2,4.4,0,1.5,0
20220402,3,3.5,0,1,0
20220402,4,3.1,0,0.7,0
20220402,5,2.3,0,1,0
20220402,6,1.6,0,1.3,0
20220402,7,1.7,0,1,0
20220402,8,4.6,0,0.8,0
20220402,9,7.3,0,2.4,0
20220402,10,9.9,0,2.9,0
20220402,11,11.2,0,4.7,0
20220402,12,12.4,0,4.9,0
20220402,13,13,0,4.8,0
20220402,14,13.6,0,4.4,0
20220402,15,14.9,0,3.4,0
20220402,16,15.2,0,1.8,0
20220402,17,14.1,0,2.9,0
20220402,18,12.1,0,2.3,0
20220402,19,10.5,0,1.4,0
20220402,20,9.4,0,1.7,0
20220402,21,7.7,0,2.1,0
20220402,22,6.7,0,1,0
20220402,23,6.1,0,0.5,0
20220403,0,5.6,0,1.5,0
20220403,1,4.9,0,1.5,0
20220403,2,3.7,0,1.2,0
20220403,3,3.1,0,1.1,0
20220403,4,2.4,0,1.7,0
20220403,5,2,0,0.4,0
20220403,6,1.4,0,0.2,0
20220403,7,1.4,0,1.1,0
20220403,8,3.7,0,0.3,0
20220403,9,6.8,0,1.9,0
20220403,10,9.7,0,2.1,0
20220403,11,12.3,0,1.6,0
20220403,12,14.4,0,1.7,0
20220403,13,15.3,0,2.1,0
20220403,14,16.4,0,2,0
20220403,15,17,0,2.7,0
20220403,16,17.9,0,1.3,0
20220403,17,17.2,0,2.8,0
20220403,18,15.8,0,3.5,0
20220403,19,13.5,0,2.7,0
20220403,20,11.5,0,2.5,0
20220403,21,10.5,0,1.1,0
20220403,22,9.4,0,2,0
20220403,23,8.6,0,2,0
20220404,0,7.7,0,0.9,0
20220404,1,7,0,0.8,0
20220404,2,5.8,0,1.4,0
20220404,3,4.9,0,0.9,0
20220404,4,4.1,0,1.1,0
20220404,5,3.6,0,0.3,0
20220404,6,3,0,1.3,0
20220404,7,3,0,0.7,0
20220404,8,5.2,0,0.4,0
20220404,9,8.4,0,0.5,0
20220404,10,12.2,0,2,0
20220404,11,14.3,0,2.3,0
20220404,12,16.4,0,2.5,0
20220404,13,17.1,0,2.6,0
20220404,14,18.1,0,2.5,0
20220404,15,19.1,0,2.2,0
20220404,16,19.1,0,3.2,0
20220404,17,19.4,0,2.1,0
20220404,18,16.6,0,4,0
20220404,19,14,0,2.8,0
20220404,20,12,0,2.8,0
20220404,21,10.4,0,2.5,0
20220404,22,9.1,0,0.1,0
20220404,23,8.5,0,1.1,0
20220405,0,7.4,0,0.3,0
20220405,1,6.4,0,0.8,0
20220405,2,5.4,0,1.4,0
20220405,3,4.8,0,0.8,0
20220405,4,4.1,0,1.1,0
20220405,5,3.3,0,0.6,0
20220405,6,2.8,0,0.7,0
20220405,7,2.9,0,0.3,0
20220405,8,4.4,0,0.5,0
20220405,9,6.9,0,0.6,0
20220405,10,9.5,0,1.4,0
20220405,11,12.5,0,1.9,0
20220405,12,15.1,0,1.7,0
20220405,13,16.1,0,1.7,0
20220405,14,17.3,0,3.8,0
20220405,15,17.3,0,3.6,0
20220405,16,16.8,0,3.6,0
20220405,17,16.7,0,2.7,0
20220405,18,15.4,0,1.9,0
20220405,19,13.9,0,2.6,0
20220405,20,12.5,0,1.7,0
20220405,21,11.3,0,2.5,0
20220405,22,10.2,0,2.7,0
20220405,23,9.6,0,2.5,0
20220406,0,8.8,0,1,0
20220406,1,7.8,0,1.9,0
20220406,2,7.5,0,1.7,0
20220406,3,6.6,0,0.6,0
20220406,4,5.9,0,1.1,0
20220406,5,5.5,0,1.2,0
20220406,6,5.2,0,1.4,0
20220406,7,5.2,0,1.2,0
20220406,8,7.1,0,1.1,0
20220406,9,10.4,0,1.6,0
20220406,10,12.6,0,1.9,0
20220406,11,14.5,0,1.4,0
20220406,12,16.2,0,2.6,0
20220406,13,18,0,2.2,0
20220406,14,19.6,0,2.1,0
20220406,15,20.6,0,3.2,0
20220406,16,20.6,0,3.2,0
20220406,17,20.4,0,2.5,0
20220406,18,18.8,0,3.2,0
20220406,19,16.5,0,2.1,0
20220406,20,14.5,0,2.3,0
20220406,21,12.9,0,2.2,0
20220406,22,11.6,0,1.4,0
20220406,23,9.9,0,0.8,0
20220407,0,9.6,0,0.3,0
20220407,1,8.9,0,0.9,0
20220407,2,9.2,0,1.2,0
20220407,3,9,0,1.1,0
20220407,4,7.6,0.6,1.1,0
20220407,5,7.7,0,0.6,0
20220407,6,7.9,0.1,1.6,0
20220407,7,8,0,1.2,0
20220407,8,8.3,0,1.3,0
20220407,9,8.8,0,1.2,0
20220407,10,10.3,0,2.4,0
20220407,11,13.3,0,2.9,0
20220407,12,15.2,0,3.9,0
20220407,13,16.4,0,2.9,0
20220407,14,18,0,4,0
20220407,15,18.3,0,2.3,0
20220407,16,18.3,0,3.2,0
20220407,17,18,0,2.2,0
20220407,18,16.8,0,2.5,0
20220407,19,14.4,0,1.4,0
20220407,20,12,0,2.2,0
20220407,21,10.7,0,1.7,0
20220407,22,9.9,0,1.2,0
20220407,23,8.8,0,1.5,0
20220408,0,8.2,0,1.3,0
20220408,1,7.8,0,1.9,0
20220408,2,6.4,0,0.8,0
20220408,3,5.3,0,1.8,0
20220408,4,4.7,0,0,0
20220408,5,4,0,0.8,0
20220408,6,3.4,0,1.6,0
20220408,7,3.8,0,1.7,0
20220408,8,6.4,0,0.7,0
20220408,9,10.8,0,1.1,0
20220408,10,13.4,0,2,0
20220408,11,16.1,0,1.9,0
20220408,12,18.8,0,1.8,0
20220408,13,20,0,2.5,0
20220408,14,22,0,1.9,0
20220408,15,22.9,0,2.7,0
20220408,16,22.8,0,2.3,0
20220408,17,22,0,2.3,0
20220408,18,20.8,0,1.6,0
20220408,19,19.1,0,1.2,0
20220408,20,17.6,0,2.1,0
20220408,21,16.2,0,2.4,0
20220408,22,15.1,0,1.4,0
20220408,23,14.1,0,1.8,0
20220409,0,13.3,0,1.7,0
20220409,1,12.2,0,1.8,0
20220409,2,11.5,0,1.6,0
20220409,3,11,0,1.6,0
20220409,4,10.6,0,0.7,0
20220409,5,10.3,0,1.2,0
20220409,6,9.9,0,1.7,0
20220409,7,10.3,0,2,0
20220409,8,13.5,0,2.2,0
20220409,9,17.8,0,2.9,0
20220409,10,20.8,0,3.4,0
20220409,11,22.5,0,3.7,0
20220409,12,23.6,0,3.4,0
20220409,13,24.6,0,3.3,0
20220409,14,25.3,0,3.1,0
20220409,15,25.6,0,3.5,0
20220409,16,25.5,0,3.2,0
20220409,17,24.9,0,1.9,0
20220409,18,23.4,0,2.1,0
20220409,19,21.3,0,1.6,0
20220409,20,19.9,0,1.1,0
20220409,21,18.3,0,2.4,0
20220409,22,17.5,0,2.7,0
20220409,23,16.4,0,2,0
20220410,0,15.7,0,2.1,0
20220410,1,14.6,0,1,0
20220410,2,13.2,0,0.2,0
20220410,3,12.1,0,0.1,0
20220410,4,11.2,0,1.5,0
