,YMD_ID,HH_ID,DAY_CLS,WKDAY_HLDAY_CLS,BUS_ROUTE_ID,GETON_CNT,GETOFF_CNT,STAY_CNT,TEMP,RAIN,WIND,SNOW,covid-19_grade
3007,20220424,11,sun,2,30300128,299,307,-8,22.8,0,1.4,0,0
3008,20220424,12,sun,2,30300128,308,271,37,24.5,0,1.3,0,0
3009,20220424,13,sun,2,30300128,300,295,5,25.9,0,1.5,0,0
3010,20220424,14,sun,2,30300128,420,333,87,26.5,0,4.3,0,0
3011,20220424,15,sun,2,30300128,440,424,16,26.7,0,2.8,0,0
3012,20220424,16,sun,2,30300128,451,436,15,26.4,0,2.5,0,0
3013,20220424,17,sun,2,30300128,507,437,70,25.4,0,3,0,0
3014,20220424,18,sun,2,30300128,477,490,-13,23.9,0,1.3,0,0
3015,20220424,19,sun,2,30300128,499,488,11,21.4,0,2.8,0,0
3016,20220424,20,sun,2,30300128,501,476,25,19.6,0,2.1,0,0
3017,20220424,21,sun,2,30300128,393,438,-45,18.4,0,1.9,0,0
3018,20220424,22,sun,2,30300128,316,345,-29,17.5,0,1,0,0
3019,20220424,23,sun,2,30300128,226,262,-36,16.4,0,0.7,0,0
3020,20220425,0,mon,1,30300128,55,131,-76,16.1,0,1.4,0,0
3021,20220425,5,mon,1,30300128,92,7,85,16.1,0,0.1,0,0
3022,20220425,6,mon,1,30300128,601,325,276,16.2,0,0.9,0,0
3023,20220425,7,mon,1,30300128,1266,956,310,16.7,0,0.6,0,0
3024,20220425,8,mon,1,30300128,1133,1385,-252,17.7,0,1.3,0,0
3025,20220425,9,mon,1,30300128,606,703,-97,18.5,0,2.3,0,0
3026,20220425,10,mon,1,30300128,412,416,-4,19.5,0,2.7,0,0
3027,20220425,11,mon,1,30300128,500,412,88,21.8,0,1.6,0,0
3028,20220425,12,mon,1,30300128,490,500,-10,23.2,0,1.5,0,0
3029,20220425,13,mon,1,30300128,418,441,-23,25,0,0.6,0,0
3030,20220425,14,mon,1,30300128,541,478,63,25.8,0,0.8,0,0
3031,20220425,15,mon,1,30300128,656,579,77,25.9,0,0.5,0,0
3032,20220425,16,mon,1,30300128,832,724,108,25.6,0,0.2,0,0
3033,20220425,17,mon,1,30300128,955,833,122,24.4,0,0.7,0,0
3034,20220425,18,mon,1,30300128,1151,1158,-7,23.4,0,1.4,0,0
3035,20220425,19,mon,1,30300128,585,778,-193,22.6,0,0.7,0,0
3036,20220425,20,mon,1,30300128,491,527,-36,21.8,0,1.3,0,0
3037,20220425,21,mon,1,30300128,439,420,19,20.8,0,2.1,0,0
3038,20220425,22,mon,1,30300128,427,420,7,19.7,0,2.7,0,0
3039,20220425,23,mon,1,30300128,302,365,-63,17.8,2.2,1.2,0,0
3040,20220426,0,tue,1,30300128,73,152,-79,17.2,4.5,1.5,0,0
3041,20220426,1,tue,1,30300128,0,11,-11,16.4,2.1,3.4,0,0
3042,20220426,5,tue,1,30300128,65,2,63,16.3,3.4,1.6,0,0
3043,20220426,6,tue,1,30300128,524,224,300,16.2,3.9,2.1,0,0
3044,20220426,7,tue,1,30300128,1130,853,277,16,2.3,1.8,0,0
3045,20220426,8,tue,1,30300128,972,1225,-253,16,2.1,1.8,0,0
3046,20220426,9,tue,1,30300128,523,670,-147,16.2,0.7,0.1,0,0
3047,20220426,10,tue,1,30300128,457,409,48,17.1,0.7,0.6,0,0
3048,20220426,11,tue,1,30300128,428,416,12,18.3,0,1.1,0,0
3049,20220426,12,tue,1,30300128,483,451,32,19.2,0,1.5,0,0
3050,20220426,13,tue,1,30300128,426,442,-16,19.9,0,1.6,0,0
3051,20220426,14,tue,1,30300128,506,444,62,21.8,0,1.8,0,0
3052,20220426,15,tue,1,30300128,726,564,162,23,0,0.7,0,0
3053,20220426,16,tue,1,30300128,859,807,52,23.7,0,1.5,0,0
3054,20220426,17,tue,1,30300128,953,843,110,23.6,0,2.5,0,0
3055,20220426,18,tue,1,30300128,1185,1187,-2,23,0,2.1,0,0
3056,20220426,19,tue,1,30300128,601,821,-220,21.6,0,2.5,0,0
3057,20220426,20,tue,1,30300128,581,545,36,20.5,0,1.3,0,0
3058,20220426,21,tue,1,30300128,537,489,48,19.8,0,1.5,0,0
3059,20220426,22,tue,1,30300128,522,547,-25,18.9,0,1.5,0,0
3060,20220426,23,tue,1,30300128,354,413,-59,17.7,0,1.9,0,0
3061,20220427,0,wed,1,30300128,90,212,-122,16.9,0,1.9,0,0
3062,20220427,5,wed,1,30300128,70,2,68,12.2,0,4.1,0,0
3063,20220427,6,wed,1,30300128,525,279,246,10.5,0,1.7,0,0
3064,20220427,7,wed,1,30300128,1226,845,381,11.5,0,1.3,0,0
3065,20220427,8,wed,1,30300128,971,1294,-323,13.9,0,1.8,0,0
3066,20220427,9,wed,1,30300128,650,723,-73,15.5,0,2.5,0,0
3067,20220427,10,wed,1,30300128,429,462,-33,17.3,0,1.6,0,0
3068,20220427,11,wed,1,30300128,510,427,83,18.7,0,1.8,0,0
3069,20220427,12,wed,1,30300128,517,499,18,20.1,0,1.6,0,0
3070,20220427,13,wed,1,30300128,511,525,-14,21.4,0,1.8,0,0
3071,20220427,14,wed,1,30300128,544,471,73,22.3,0,2.5,0,0
3072,20220427,15,wed,1,30300128,667,573,94,23.3,0,1.6,0,0
3073,20220427,16,wed,1,30300128,882,818,64,24,0,1.8,0,0
3074,20220427,17,wed,1,30300128,1034,859,175,23.9,0,1,0,0
3075,20220427,18,wed,1,30300128,1171,1223,-52,23.1,0,2.6,0,0
3076,20220427,19,wed,1,30300128,697,916,-219,20.9,0,2.1,0,0
3077,20220427,20,wed,1,30300128,509,505,4,18.6,0,1.4,0,0
3078,20220427,21,wed,1,30300128,539,476,63,17.1,0,0.9,0,0
3079,20220427,22,wed,1,30300128,527,525,2,16,0,1.7,0,0
3080,20220427,23,wed,1,30300128,406,457,-51,15.1,0,0.9,0,0
3081,20220428,0,thu,1,30300128,117,242,-125,14.2,0,2,0,0
3082,20220428,5,thu,1,30300128,71,2,69,10.7,0,0,0,0
3083,20220428,6,thu,1,30300128,516,266,250,10.4,0,0.1,0,0
3084,20220428,7,thu,1,30300128,1205,806,399,11,0,1.2,0,0
3085,20220428,8,thu,1,30300128,1116,1387,-271,13.1,0,1.4,0,0
3086,20220428,9,thu,1,30300128,679,809,-130,16.2,0,1.9,0,0
3087,20220428,10,thu,1,30300128,436,496,-60,19,0,3.7,0,0
3088,20220428,11,thu,1,30300128,486,410,76,21.8,0,4.3,0,0
3089,20220428,12,thu,1,30300128,494,482,12,23.6,0,3.6,0,0
3090,20220428,13,thu,1,30300128,562,536,26,25.4,0,3,0,0
3091,20220428,14,thu,1,30300128,575,480,95,25.6,0,0.8,0,0
3092,20220428,15,thu,1,30300128,796,655,141,26,0,2.4,0,0
3093,20220428,16,thu,1,30300128,816,874,-58,23.1,0,3.8,0,0
3094,20220428,17,thu,1,30300128,1059,883,176,21.1,0,4,0,0
3095,20220428,18,thu,1,30300128,1215,1199,16,20.1,0,1.6,0,0
3096,20220428,19,thu,1,30300128,675,881,-206,19,0,1.1,0,0
3097,20220428,20,thu,1,30300128,573,548,25,18.1,0,2.1,0,0
3098,20220428,21,thu,1,30300128,561,569,-8,17.6,0,1.3,0,0
3099,20220428,22,thu,1,30300128,541,562,-21,17.2,0,0.9,0,0
3100,20220428,23,thu,1,30300128,412,419,-7,17,0,2.6,0,0
3101,20220429,0,fri,1,30300128,110,248,-138,16.6,0,3.8,0,0
3102,20220429,5,fri,1,30300128,66,5,61,11.2,3.3,1.8,0,0
3103,20220429,6,fri,1,30300128,493,214,279,10.6,2.5,2,0,0
3104,20220429,7,fri,1,30300128,1044,721,323,9.7,1.7,2.3,0,0
3105,20220429,8,fri,1,30300128,941,1213,-272,9.5,1.4,2,0,0
3106,20220429,9,fri,1,30300128,610,709,-99,10.1,0.2,2.2,0,0
3107,20220429,10,fri,1,30300128,471,429,42,12.1,0,1.6,0,0
3108,20220429,11,fri,1,30300128,509,483,26,13.5,0,3.5,0,0
3109,20220429,12,fri,1,30300128,571,522,49,14.6,0,3.6,0,0
3110,20220429,13,fri,1,30300128,622,585,37,15.5,0,4,0,0
3111,20220429,14,fri,1,30300128,783,696,87,16,0,2.3,0,0
3112,20220429,15,fri,1,30300128,1000,812,188,15.5,0,2.2,0,0
3113,20220429,16,fri,1,30300128,1104,1064,40,14.9,0,2.2,0,0
3114,20220429,17,fri,1,30300128,1326,1080,246,14.8,0,1.5,0,0
3115,20220429,18,fri,1,30300128,1319,1353,-34,14.5,0,2.5,0,0
3116,20220429,19,fri,1,30300128,912,1086,-174,13.9,0,2.7,0,0
3117,20220429,20,fri,1,30300128,677,768,-91,13.5,0,3.6,0,0
3118,20220429,21,fri,1,30300128,526,534,-8,13.1,0,3.5,0,0
3119,20220429,22,fri,1,30300128,516,523,-7,12.8,0,4,0,0
3120,20220429,23,fri,1,30300128,398,446,-48,12.5,0,3.7,0,0
3121,20220430,0,sat,2,30300128,146,271,-125,12.2,0,3.5,0,0
3122,20220430,5,sat,2,30300128,48,6,42,10.6,0,3.3,0,0
3123,20220430,6,sat,2,30300128,198,130,68,10.8,0,3.3,0,0
3124,20220430,7,sat,2,30300128,319,264,55,11.2,0,3,0,0
3125,20220430,8,sat,2,30300128,474,387,87,12.1,0,2,0,0
3126,20220430,9,sat,2,30300128,516,473,43,13.8,0,1.6,0,0
3127,20220430,10,sat,2,30300128,523,500,23,14.4,0,1.8,0,0
3128,20220430,11,sat,2,30300128,564,507,57,15,0,1.7,0,0
3129,20220430,12,sat,2,30300128,512,521,-9,16.2,0,1.4,0,0
3130,20220430,13,sat,2,30300128,518,461,57,17,0,1.6,0,0
3131,20220430,14,sat,2,30300128,544,521,23,17.9,0,1.7,0,0
3132,20220430,15,sat,2,30300128,603,583,20,18,0,1.9,0,0
3133,20220430,16,sat,2,30300128,611,527,84,17.2,0,2.5,0,0
3134,20220430,17,sat,2,30300128,616,621,-5,16.7,0,2.2,0,0
3135,20220430,18,sat,2,30300128,534,534,0,16.3,0,2.9,0,0
3136,20220430,19,sat,2,30300128,496,489,7,15.1,0,2.4,0,0
3137,20220430,20,sat,2,30300128,511,456,55,13.9,0,2,0,0
3138,20220430,21,sat,2,30300128,438,460,-22,12.9,0,3.2,0,0
3139,20220430,22,sat,2,30300128,423,414,9,12.2,0,2,0,0
3140,20220430,23,sat,2,30300128,368,362,6,11.7,0,2,0,0
3141,20220501,0,sun,2,30300128,89,235,-146,10.8,0,1.9,0,0
3142,20220501,5,sun,2,30300128,38,5,33,7.7,0,1.5,0,0
3143,20220501,6,sun,2,30300128,99,70,29,6.9,0,1.6,0,0
3144,20220501,7,sun,2,30300128,193,115,78,7.8,0,0.6,0,0
3145,20220501,8,sun,2,30300128,288,269,19,10,0,2,0,0
3146,20220501,9,sun,2,30300128,292,284,8,12.4,0,1.5,0,0
3147,20220501,10,sun,2,30300128,367,297,70,14.2,0,2.2,0,0
3148,20220501,11,sun,2,30300128,403,391,12,16.2,0,2.9,0,0
3149,20220501,12,sun,2,30300128,346,324,22,17.6,0,2.8,0,0
3150,20220501,13,sun,2,30300128,379,361,18,18.4,0,2.1,0,0
3151,20220501,14,sun,2,30300128,498,389,109,18.9,0,2,0,0
3152,20220501,15,sun,2,30300128,537,535,2,19.8,0,3.4,0,0
3153,20220501,16,sun,2,30300128,576,528,48,19.4,0,4.2,0,0
3154,20220501,17,sun,2,30300128,535,488,47,18.3,0,3.2,0,0
3155,20220501,18,sun,2,30300128,563,564,-1,17.2,0,2.6,0,0
3156,20220501,19,sun,2,30300128,571,538,33,15.1,0,2.7,0,0
3157,20220501,20,sun,2,30300128,514,519,-5,13.7,0,2.4,0,0
3158,20220501,21,sun,2,30300128,428,433,-5,12.8,0,2.3,0,0
3159,20220501,22,sun,2,30300128,356,431,-75,12.1,0,2.7,0,0
3160,20220501,23,sun,2,30300128,296,301,-5,11.9,0,2,0,0
3161,20220502,0,mon,1,30300128,73,166,-93,11.4,0,2.4,0,0
3162,20220502,5,mon,1,30300128,76,2,74,9.1,0,0.9,0,0
3163,20220502,6,mon,1,30300128,657,336,321,8.5,0,1.3,0,0
3164,20220502,7,mon,1,30300128,1290,957,333,10,0,1.7,0,0
3165,20220502,8,mon,1,30300128,1064,1443,-379,12.1,0,2.3,0,0
3166,20220502,9,mon,1,30300128,612,654,-42,14.2,0,1.8,0,0
3167,20220502,10,mon,1,30300128,404,431,-27,16,0,1.7,0,0
3168,20220502,11,mon,1,30300128,466,407,59,18.2,0,3,0,0
3169,20220502,12,mon,1,30300128,490,512,-22,19.1,0,3.4,0,0
3170,20220502,13,mon,1,30300128,529,499,30,19,0,2.9,0,0
3171,20220502,14,mon,1,30300128,509,476,33,19.2,0,3,0,0
3172,20220502,15,mon,1,30300128,701,578,123,19.9,0,5,0,0
3173,20220502,16,mon,1,30300128,833,725,108,19.6,0,5.4,0,0
3174,20220502,17,mon,1,30300128,918,830,88,18.8,0,2,0,0
3175,20220502,18,mon,1,30300128,1142,1108,34,17.9,0,5.3,0,0
3176,20220502,19,mon,1,30300128,676,890,-214,15.3,0,3.5,0,0
3177,20220502,20,mon,1,30300128,539,544,-5,13.2,0,1.6,0,0
3178,20220502,21,mon,1,30300128,510,517,-7,12,0,0.9,0,0
3179,20220502,22,mon,1,30300128,505,489,16,11.2,0,1.1,0,0
3180,20220502,23,mon,1,30300128,354,426,-72,10.2,0,0.9,0,0
3181,20220503,0,tue,1,30300128,116,214,-98,9.3,0,2.1,0,0
3182,20220503,5,tue,1,30300128,77,8,69,5.9,0,0,0,0
3183,20220503,6,tue,1,30300128,593,263,330,5.9,0,2.5,0,0
3184,20220503,7,tue,1,30300128,1241,912,329,7.1,0,0.1,0,0
3185,20220503,8,tue,1,30300128,1020,1367,-347,9.8,0,1.5,0,0
3186,20220503,9,tue,1,30300128,669,747,-78,12.5,0,1.9,0,0
3187,20220503,10,tue,1,30300128,446,501,-55,15.6,0,1.8,0,0
3188,20220503,11,tue,1,30300128,431,357,74,18,0,1.3,0,0
3189,20220503,12,tue,1,30300128,505,483,22,19.1,0,2.3,0,0
3190,20220503,13,tue,1,30300128,511,517,-6,19.8,0,3.1,0,0
3191,20220503,14,tue,1,30300128,549,531,18,20.2,0,4.2,0,0
3192,20220503,15,tue,1,30300128,807,626,181,20.9,0,3.5,0,0
3193,20220503,16,tue,1,30300128,916,817,99,21.3,0,2.3,0,0
3194,20220503,17,tue,1,30300128,982,885,97,20.7,0,1.7,0,0
3195,20220503,18,tue,1,30300128,1185,1227,-42,20.1,0,1.3,0,0
3196,20220503,19,tue,1,30300128,625,808,-183,18.2,0,1.7,0,0
3197,20220503,20,tue,1,30300128,580,563,17,16.5,0,1.3,0,0
3198,20220503,21,tue,1,30300128,586,556,30,15,0,2.3,0,0
3199,20220503,22,tue,1,30300128,631,615,16,14,0,2.7,0,0
3200,20220503,23,tue,1,30300128,426,511,-85,12.9,0,2.1,0,0
3201,20220504,0,wed,1,30300128,107,231,-124,12.2,0,2.1,0,0
3202,20220504,5,wed,1,30300128,70,2,68,7.8,0,1.1,0,0
3203,20220504,6,wed,1,30300128,553,287,266,7.4,0,0.9,0,0
3204,20220504,7,wed,1,30300128,1251,834,417,8.9,0,0.1,0,0
3205,20220504,8,wed,1,30300128,966,1343,-377,11.8,0,0.3,0,0
3206,20220504,9,wed,1,30300128,644,707,-63,15.3,0,1.6,0,0
3207,20220504,10,wed,1,30300128,482,479,3,18.7,0,3.2,0,0
3208,20220504,11,wed,1,30300128,453,436,17,21.1,0,4.1,0,0
3209,20220504,12,wed,1,30300128,539,509,30,22.5,0,3.8,0,0
3210,20220504,13,wed,1,30300128,523,507,16,23.3,0,5.2,0,0
3211,20220504,14,wed,1,30300128,699,589,110,24.4,0,3.9,0,0
3212,20220504,15,wed,1,30300128,890,781,109,24.6,0,5.2,0,0
3213,20220504,16,wed,1,30300128,1052,887,165,24.7,0,4.2,0,0
3214,20220504,17,wed,1,30300128,1257,1081,176,24.3,0,2.8,0,0
3215,20220504,18,wed,1,30300128,1366,1271,95,23,0,2.6,0,0
3216,20220504,19,wed,1,30300128,1008,1257,-249,21,0,2.4,0,0
3217,20220504,20,wed,1,30300128,713,773,-60,19.2,0,1,0,0
3218,20220504,21,wed,1,30300128,558,555,3,17.6,0,2.4,0,0
3219,20220504,22,wed,1,30300128,566,591,-25,16.1,0,1.3,0,0
3220,20220504,23,wed,1,30300128,454,502,-48,14.6,0,1.5,0,0
3221,20220505,0,thu,1,30300128,177,283,-106,13.5,0,1.4,0,0
3222,20220505,1,thu,1,30300128,1,35,-34,12.3,0,0.1,0,0
3223,20220505,5,thu,1,30300128,40,3,37,9.3,0,1.3,0,0
3224,20220505,6,thu,1,30300128,178,104,74,8.9,0,1.3,0,0
3225,20220505,7,thu,1,30300128,244,213,31,10.7,0,0.1,0,0
3226,20220505,8,thu,1,30300128,333,278,55,13.6,0,0.3,0,0
3227,20220505,9,thu,1,30300128,466,407,59,16.9,0,0.7,0,0
3228,20220505,10,thu,1,30300128,461,434,27,20,0,1.8,0,0
3229,20220505,11,thu,1,30300128,504,498,6,21.9,0,1.5,0,0
3230,20220505,12,thu,1,30300128,472,445,27,23.2,0,3.3,0,0
3231,20220505,13,thu,1,30300128,479,386,93,24.2,0,3.3,0,0
3232,20220505,14,thu,1,30300128,532,535,-3,25.4,0,3.4,0,0
3233,20220505,15,thu,1,30300128,501,476,25,26.5,0,1.2,0,0
3234,20220505,16,thu,1,30300128,553,511,42,26.5,0,2.9,0,0
3235,20220505,17,thu,1,30300128,546,512,34,26.7,0,1.6,0,0
3236,20220505,18,thu,1,30300128,479,477,2,25.8,0,1.5,0,0
3237,20220505,19,thu,1,30300128,439,457,-18,23.8,0,1.9,0,0
3238,20220505,20,thu,1,30300128,443,388,55,21.6,0,1.9,0,0
3239,20220505,21,thu,1,30300128,421,412,9,19.9,0,2.3,0,0
3240,20220505,22,thu,1,30300128,359,375,-16,18.7,0,1.9,0,0
3241,20220505,23,thu,1,30300128,277,306,-29,17.3,0,1.3,0,0
3242,20220506,0,fri,1,30300128,68,164,-96,16.1,0,0.5,0,0
3243,20220506,5,fri,1,30300128,66,2,64,12.4,0,1.1,0,0
3244,20220506,6,fri,1,30300128,423,214,209,12,0,0.4,0,0
3245,20220506,7,fri,1,30300128,892,633,259,13.4,0,0.6,0,0
3246,20220506,8,fri,1,30300128,835,1032,-197,15.8,0,0.5,0,0
3247,20220506,9,fri,1,30300128,591,660,-69,0,0,1.2,0,0
3248,20220506,10,fri,1,30300128,549,446,103,22.2,0,1.4,0,0
3249,20220506,11,fri,1,30300128,474,497,-23,23.5,0,1.9,0,0
3250,20220506,12,fri,1,30300128,553,485,68,25.8,0,1.9,0,0
3251,20220506,13,fri,1,30300128,578,545,33,26,0,1.5,0,0
3252,20220506,14,fri,1,30300128,719,657,62,25.8,0,1.9,0,0
3253,20220506,15,fri,1,30300128,832,739,93,26.3,0,2.9,0,0
3254,20220506,16,fri,1,30300128,999,860,139,26.3,0,2.4,0,0
3255,20220506,17,fri,1,30300128,1257,1059,198,25.7,0,2,0,0
3256,20220506,18,fri,1,30300128,1237,1293,-56,24.3,0,1.9,0,0
3257,20220506,19,fri,1,30300128,802,974,-172,23.1,0,2.3,0,0
3258,20220506,20,fri,1,30300128,630,655,-25,21,0,2.8,0,0
3259,20220506,21,fri,1,30300128,569,552,17,19.8,0,2,0,0
3260,20220506,22,fri,1,30300128,572,563,9,18.4,0,1.2,0,0
3261,20220506,23,fri,1,30300128,348,447,-99,17.5,0,1.5,0,0
3262,20220507,0,sat,2,30300128,108,219,-111,16.4,0,1.6,0,0
3263,20220507,5,sat,2,30300128,58,1,57,13.9,0,1.6,0,0
3264,20220507,6,sat,2,30300128,180,135,45,14.6,0,0.6,0,0
3265,20220507,7,sat,2,30300128,305,238,67,15.8,0,1.1,0,0
3266,20220507,8,sat,2,30300128,408,361,47,16.7,0,1.9,0,0
3267,20220507,9,sat,2,30300128,453,402,51,19.3,0,2.6,0,0
3268,20220507,10,sat,2,30300128,462,446,16,20.2,0,2,0,0
3269,20220507,11,sat,2,30300128,490,454,36,22.2,0,2.2,0,0
3270,20220507,12,sat,2,30300128,445,475,-30,23.2,0,3.4,0,0
3271,20220507,13,sat,2,30300128,483,406,77,23.4,0,4.2,0,0
3272,20220507,14,sat,2,30300128,604,526,78,23.1,0,4,0,0
3273,20220507,15,sat,2,30300128,609,565,44,24.4,0,3.7,0,0
3274,20220507,16,sat,2,30300128,541,558,-17,24.1,0,2.9,0,0
3275,20220507,17,sat,2,30300128,549,520,29,23.3,0,4,0,0
3276,20220507,18,sat,2,30300128,446,507,-61,21.3,0,4.8,0,0
3277,20220507,19,sat,2,30300128,386,365,21,19.4,0,3.2,0,0
3278,20220507,20,sat,2,30300128,500,383,117,16.9,0,2.2,0,0
3279,20220507,21,sat,2,30300128,492,442,50,16,0,2.9,0,0
3280,20220507,22,sat,2,30300128,384,481,-97,14.9,0,2,0,0
3281,20220507,23,sat,2,30300128,338,334,4,14.2,0,1.4,0,0
3282,20220508,0,sun,2,30300128,80,218,-138,13,0,1.5,0,0
3283,20220508,5,sun,2,30300128,31,1,30,13.9,0,3.4,0,0
3284,20220508,6,sun,2,30300128,79,58,21,14,0,4.2,0,0
3285,20220508,7,sun,2,30300128,172,114,58,14.2,0,4.8,0,0
3286,20220508,8,sun,2,30300128,230,189,41,15,0,3.8,0,0
3287,20220508,9,sun,2,30300128,310,267,43,17,0,4.5,0,0
3288,20220508,10,sun,2,30300128,350,320,30,18.7,0,4.1,0,0
3289,20220508,11,sun,2,30300128,405,356,49,20.3,0,2.9,0,0
3290,20220508,12,sun,2,30300128,368,351,17,21,0,2.4,0,0
3291,20220508,13,sun,2,30300128,378,381,-3,21.5,0,2,0,0
3292,20220508,14,sun,2,30300128,497,418,79,22.4,0,1.5,0,0
3293,20220508,15,sun,2,30300128,506,461,45,23.3,0,1.8,0,0
3294,20220508,16,sun,2,30300128,523,511,12,22.8,0,1.5,0,0
3295,20220508,17,sun,2,30300128,548,491,57,21.7,0,1.3,0,0
3296,20220508,18,sun,2,30300128,576,530,46,20.2,0,4.9,0,0
3297,20220508,19,sun,2,30300128,552,584,-32,18.5,0,3.7,0,0
3298,20220508,20,sun,2,30300128,540,510,30,17.7,0,2.5,0,0
3299,20220508,21,sun,2,30300128,441,486,-45,17.2,0,2.8,0,0
3300,20220508,22,sun,2,30300128,317,371,-54,16.6,0,2,0,0
3301,20220508,23,sun,2,30300128,303,309,-6,14.5,0,5,0,0
3302,20220509,0,mon,1,30300128,54,144,-90,11.5,0.9,1.2,0,0
3303,20220509,5,mon,1,30300128,87,8,79,11,0,1.9,0,0
3304,20220509,6,mon,1,30300128,603,283,320,11,0,1.4,0,0
3305,20220509,7,mon,1,30300128,1372,1031,341,11.7,0,0.9,0,0
3306,20220509,8,mon,1,30300128,1071,1429,-358,13.5,0,0.9,0,0
3307,20220509,9,mon,1,30300128,650,739,-89,14.8,0,2.7,0,0
3308,20220509,10,mon,1,30300128,497,471,26,17,0,1.7,0,0
3309,20220509,11,mon,1,30300128,483,426,57,19.2,0,2,0,0
3310,20220509,12,mon,1,30300128,534,551,-17,20.4,0,3.3,0,0
3311,20220509,13,mon,1,30300128,471,472,-1,22.3,0,3.8,0,0
3312,20220509,14,mon,1,30300128,490,502,-12,22.7,0,4.9,0,0
3313,20220509,15,mon,1,30300128,712,525,187,23.1,0,4.3,0,0
3314,20220509,16,mon,1,30300128,877,795,82,23.2,0,4.2,0,0
3315,20220509,17,mon,1,30300128,1006,898,108,23.4,0,2.7,0,0
3316,20220509,18,mon,1,30300128,1220,1207,13,22.8,0,3.1,0,0
3317,20220509,19,mon,1,30300128,685,915,-230,20.8,0,2.1,0,0
3318,20220509,20,mon,1,30300128,585,567,18,19.7,0,2,0,0
3319,20220509,21,mon,1,30300128,532,526,6,19.2,0,4.8,0,0
3320,20220509,22,mon,1,30300128,487,516,-29,18,0,3.3,0,0
3321,20220509,23,mon,1,30300128,327,388,-61,17.2,0,3.6,0,0
3322,20220510,0,tue,1,30300128,93,186,-93,16.5,0,3.1,0,0
3323,20220510,5,tue,1,30300128,83,9,74,12.4,0,1,0,0
3324,20220510,6,tue,1,30300128,547,268,279,11.5,0,1.5,0,0
3325,20220510,7,tue,1,30300128,1248,899,349,12.7,0,1.1,0,0
3326,20220510,8,tue,1,30300128,1074,1369,-295,15.3,0,0.6,0,0
3327,20220510,9,tue,1,30300128,666,783,-117,17.9,0,3.8,0,0
3328,20220510,10,tue,1,30300128,450,475,-25,20.4,0,3.9,0,0
3329,20220510,11,tue,1,30300128,432,358,74,22,0,4.7,0,0
3330,20220510,12,tue,1,30300128,457,501,-44,23.1,0,4.9,0,0
3331,20220510,13,tue,1,30300128,441,423,18,23.9,0,4.6,0,0
3332,20220510,14,tue,1,30300128,547,510,37,24.9,0,3.4,0,0
3333,20220510,15,tue,1,30300128,766,620,146,25,0,1.5,0,0
3334,20220510,16,tue,1,30300128,888,791,97,25.6,0,3,0,0
3335,20220510,17,tue,1,30300128,1045,907,138,25.9,0,1.9,0,0
3336,20220510,18,tue,1,30300128,1257,1270,-13,24.8,0,2.5,0,0
3337,20220510,19,tue,1,30300128,703,905,-202,23,0,1.9,0,0
3338,20220510,20,tue,1,30300128,570,577,-7,21.2,0,2.2,0,0
3339,20220510,21,tue,1,30300128,563,533,30,19.4,0,2.9,0,0
3340,20220510,22,tue,1,30300128,570,559,11,18.5,0,2.2,0,0
3341,20220510,23,tue,1,30300128,409,476,-67,17.7,0,2.4,0,0
3342,20220511,0,wed,1,30300128,101,197,-96,17.5,0,1.3,0,0
3343,20220511,1,wed,1,30300128,0,17,-17,16.1,0,0.8,0,0
3344,20220511,5,wed,1,30300128,84,9,75,15.2,0,0.5,0,0
3345,20220511,6,wed,1,30300128,550,268,282,15.1,0,1,0,0
3346,20220511,7,wed,1,30300128,1203,856,347,16.2,0,0.8,0,0
3347,20220511,8,wed,1,30300128,1017,1335,-318,17.5,0,1.1,0,0
3348,20220511,9,wed,1,30300128,661,752,-91,19.2,0,0.8,0,0
3349,20220511,10,wed,1,30300128,462,465,-3,20.5,0,0.8,0,0
3350,20220511,11,wed,1,30300128,487,403,84,22.4,0,1.6,0,0
3351,20220511,12,wed,1,30300128,489,512,-23,23.7,0,0.7,0,0
3352,20220511,13,wed,1,30300128,541,506,35,24.4,0,1.9,0,0
3353,20220511,14,wed,1,30300128,546,510,36,25,0,1.2,0,0
3354,20220511,15,wed,1,30300128,765,629,136,25.5,0,1.9,0,0
3355,20220511,16,wed,1,30300128,928,858,70,25,0,2.1,0,0
3356,20220511,17,wed,1,30300128,1122,952,170,24.5,0,1.1,0,0
3357,20220511,18,wed,1,30300128,1308,1267,41,23.6,0,1.6,0,0
3358,20220511,19,wed,1,30300128,675,950,-275,22.4,0,2.5,0,0
3359,20220511,20,wed,1,30300128,519,547,-28,20.6,0,1.5,0,0
3360,20220511,21,wed,1,30300128,545,497,48,19.8,0,1.3,0,0
3361,20220511,22,wed,1,30300128,555,563,-8,18.8,0,0.8,0,0
3362,20220511,23,wed,1,30300128,380,435,-55,18.3,0,0.8,0,0
3363,20220512,0,thu,1,30300128,106,228,-122,17.7,0,2.5,0,0
3364,20220512,5,thu,1,30300128,77,6,71,15.3,0,1.3,0,0
3365,20220512,6,thu,1,30300128,560,285,275,15.2,0,1,0,0
3366,20220512,7,thu,1,30300128,1261,853,408,15.6,0,0.5,0,0
3367,20220512,8,thu,1,30300128,1086,1420,-334,17,0,0.3,0,0
3368,20220512,9,thu,1,30300128,689,784,-95,18.6,0,0.5,0,0
3369,20220512,10,thu,1,30300128,505,537,-32,20.5,0,1.3,0,0
